stationId,stationName,parkingQRBikeCnt,parkingELECBikeCnt,stationLatitude,stationLongitude,parking_total,gu,dong
ST-2027,2711.가로공원공영주차장 1번 출구,78,0,37.53736115,126.83744812,78,강서구,화곡1동
ST-2028,2712.화곡터널입구교차로,12,0,37.53835678,126.84236145,12,강서구,화곡1동
ST-2029,2713.우장초등학교 앞,0,0,37.54853439,126.84667206,0,강서구,우장산동
ST-2031,2715.마곡나루역 2번 출구 ,27,4,37.56692505,126.82743835,31,강서구,가양1동
ST-2032,2716.롯데 R&D 센터,34,1,37.57094193,126.82831573,35,강서구,가양1동
ST-2033,2717.LG유플러스 마곡사옥,163,0,37.56133652,126.83390045,163,강서구,가양1동
ST-2034,2718.마곡수명산파크1단지,6,3,37.55519104,126.83146667,9,강서구,발산1동
ST-2035,2719.마곡문화공원,106,1,37.56121063,126.83034515,107,강서구,가양1동
ST-2036,2720.힐스테이트에코,41,1,37.55965805,126.8296051,42,강서구,가양1동
ST-2037,2721.등촌1-10단지 교차로,7,0,37.56320572,126.8393631,7,강서구,가양1동
ST-2040,2723.마곡 필네이처,25,1,37.56089401,126.83669281,26,강서구,가양1동
ST-2041,2724.(재)FITI시험연구원,5,0,37.56848526,126.83856964,5,강서구,가양1동
ST-2042,2725.서울식물원 식물문화센터,22,0,37.56883621,126.83563232,22,강서구,가양1동
ST-2044,2727.서울식물원 잔디마당 앞,102,1,37.5639267,126.8306427,103,강서구,가양1동
ST-2045,2728.마곡나루역 3번 출구,5,0,37.56580353,126.82807922,5,강서구,가양1동
ST-2046,2729.넥센 유니버시티 앞,49,2,37.56948471,126.82809448,51,강서구,가양1동
ST-2047,2730.마곡메가박스 앞,59,1,37.55912781,126.83495331,60,강서구,가양1동
ST-2048,2731.명덕고교,6,1,37.55524063,126.8347168,7,강서구,발산1동
ST-2049,2732.마곡수명산 1-2단지 ,1,0,37.5553093,126.82985687,1,강서구,발산1동
ST-2050,2733.마곡13단지 정문 앞,1,0,37.5586319,126.81991577,1,강서구,공항동
ST-2052,2735.마곡 공공청사,33,4,37.56229401,126.82395172,37,강서구,방화1동
ST-2054,2737.까치산역 3번 출구,21,2,37.53158951,126.84664154,23,강서구,화곡1동
ST-2056,2739.수명산파크1단지교차로,16,4,37.55363083,126.82861328,20,강서구,발산1동
ST-2057,2740.마곡레포츠센터,22,0,37.57297516,126.83244324,22,강서구,가양1동
ST-2058,2741.마곡수명산파크5-6단지,5,2,37.55061722,126.82688141,7,강서구,발산1동
ST-2059,2742.강서구민올림픽체육센터,4,0,37.55990601,126.85042572,4,강서구,등촌3동
ST-2411,2744.강서세무서 앞,1,0,37.56209183,126.82096863,1,강서구,공항동
ST-2412,2745.수명초등학교,7,0,37.5525589,126.82311249,7,강서구,발산1동
ST-2419,2746.수명산파크 4단지 411동 앞,7,0,37.55134964,126.82493591,7,강서구,발산1동
ST-1753,2801. 대륭포스트타워1차,78,1,37.48437119,126.89542389,79,구로구,구로3동
ST-1944,2804.항동지구 6단지 602동 앞,3,6,37.47737503,126.82001495,9,구로구,오류2동
ST-1945,2805.구로자원순환센터 ,1,2,37.48250961,126.82575989,3,구로구,오류2동
ST-1946,2806.항동지구 4단지 입구,2,0,37.48259735,126.82645416,2,구로구,오류2동
ST-1947,2807.항동지구 1단지 105동 앞,6,1,37.48062897,126.82181549,7,구로구,오류2동
ST-1948,2808.항동지구 2단지 202동 앞,23,2,37.48080826,126.82190704,25,구로구,오류2동
ST-1949,2809.항동지구 11단지 1103동 앞,34,0,37.47790527,126.82311249,34,구로구,오류2동
ST-1950,2810.항동지구 3단지 311동 앞,12,4,37.47793961,126.82327271,16,구로구,오류2동
ST-1952,2812.항동프라자,8,3,37.4798317,126.82275391,11,구로구,오류2동
ST-1953,2813.항동지구 3단지 302동 앞,2,2,37.47937012,126.82546997,4,구로구,오류2동
ST-1954,2814.항동지구 10단지 1001동 앞,6,1,37.47934341,126.82563782,7,구로구,오류2동
ST-1955,2815.항동지구 7단지 정문,2,0,37.47603607,126.81658936,2,구로구,오류2동
ST-1956,2816.항동지구 8단지 803동옆(주차장입구),2,1,37.47473145,126.81700897,3,구로구,오류2동
ST-1957,2817.천왕이펜하우스5단지 앞,0,0,37.47989655,126.84037018,0,구로구,오류2동
ST-1958,2818.천왕이펜하우스3단지 앞,9,1,37.48223877,126.83853149,10,구로구,오류2동
ST-1959,2819.하늘숲초등학교 앞,15,5,37.48366547,126.84161377,20,구로구,오류2동
ST-1960,2820.신세기아파트 앞,0,0,37.49396515,126.8530426,0,구로구,개봉2동
ST-1961,2821.청구아파트 앞,4,0,37.50119019,126.86353302,4,구로구,고척1동
ST-1962,2822.제니스스포츠 앞,4,2,37.50452042,126.87055206,6,구로구,고척1동
ST-1963,2823.중앙유통단지 앞,34,0,37.49981308,126.87431335,34,구로구,구로2동
ST-1964,2824.미래사랑어린이공원 앞,11,2,37.51006317,126.88956451,13,구로구,신도림동
ST-1965,2825.초롱타운 앞,0,0,37.49545288,126.88039398,0,구로구,구로2동
ST-1966,2826.가마산지하보도 옆,0,0,37.48864746,126.88047028,0,구로구,구로2동
ST-2067,2901.공릉동풍림아파트 101동,1,0,37.62981415,127.06650543,1,노원구,공릉1동
ST-2068,2902.공릉풍림아파트 108동,0,1,37.62862015,127.06690979,1,노원구,공릉1동
ST-2069,2903.월계초안아파트 1단지,7,1,37.63372803,127.04436493,8,노원구,월계2동
ST-2070,2904.중계3차청구아파트,0,0,37.65050507,127.07398224,0,노원구,중계1동
ST-2073,2907. 월계중학교,9,0,37.63074875,127.05310822,9,노원구,월계2동
ST-2074,2908. 광운대학교 중앙도서관,41,0,37.62000275,127.05856323,41,노원구,월계1동
ST-2075,2909. 석계역 3번 출구,4,0,37.61545944,127.06745148,4,노원구,월계3동
ST-2076,2910.도깨비시장,0,0,37.62186432,127.0740509,0,노원구,공릉1동
ST-2077,2911.상계역중앙시장,0,0,37.6588707,127.07191467,0,노원구,상계5동
ST-2078,2912.대진고등학교,17,2,37.63815689,127.07326508,19,노원구,하계1동
ST-2079,2913.상계8동 주민센터,2,0,37.66712952,127.05176544,2,노원구,상계8동
ST-2080,2914.서울과학기술대학교(미래관),11,1,37.62950897,127.08103943,12,노원구,공릉1동
ST-2081,2915.서울과학기술대학교(어학교육원),53,2,37.63489914,127.07767487,55,노원구,공릉2동
ST-2083,2917.신창중학교 후문 맞은편 버스정류장,11,3,37.62807083,127.04692078,14,노원구,월계2동
ST-2085,2919.등나무 근린공원(시립북서울미술관 앞) ,27,1,37.64020538,127.06761932,28,노원구,중계2·3동
ST-2086,2920.상계중학교(당현2교사거리),2,0,37.65103531,127.06871033,2,노원구,상계2동
ST-2087,2921.중계역 2번출구,25,0,37.64587021,127.06562042,25,노원구,중계2·3동
ST-2160,3002.벽산상암스마트큐브 ,0,0,37.5650444,126.9036026,0,마포구,성산2동
ST-2161,3003.래미안신공덕3차아파트,0,0,37.54554749,126.95679474,0,마포구,공덕동
ST-2163,3005.마포구청 청사내,0,0,37.56624603,126.90218353,0,마포구,성산2동
ST-2164,3006. 상암월드컵파크5단지(상암중학교),16,1,37.57929993,126.88731384,17,마포구,상암동
ST-2165,3007.MBC 앞,11,1,37.58198166,126.89044952,12,마포구,상암동
ST-2166,3008.DMC역7번출구,10,3,37.57711411,126.89836121,13,마포구,상암동
ST-2167,3009. 홍대입구역 사거리,16,2,37.55583954,126.92043304,18,마포구,서교동
ST-2168,3010.홍대입구역 3번출구,9,2,37.5582962,126.92538452,11,마포구,서교동
ST-2422,3013.서울지방고용노동청 앞,37,3,37.56760406,126.98725891,40,중구,명동
ST-1188,3100. 북성초교,0,0,37.55739594,126.9521637,0,서대문구,북아현동
ST-1189,3101. 서대문구청,0,0,37.57838058,126.93609619,0,서대문구,연희동
ST-1190,3102. 연희삼거리,0,0,37.56799698,126.93165588,0,서대문구,연희동
ST-1491,3103. 홍제삼거리 북측,2,2,37.58670044,126.94676971,4,서대문구,홍제2동
ST-1492,3104. e편한세상 신촌4단지 앞,1,0,37.55812836,126.95620728,1,서대문구,북아현동
ST-1493,3105. 홍은센트레빌 아파트 앞,0,0,37.5971489,126.93852997,0,서대문구,홍은2동
ST-2194,3109.북한산더샾 106동 앞,3,0,37.59293365,126.94129181,3,서대문구,홍은1동
ST-2195,3110.홍은 현대아이파크 아파트 202동 앞,1,1,37.58928299,126.93694305,2,서대문구,홍은2동
ST-2196,3111.무악재역 4번 출구,1,0,37.58221054,126.95016479,1,서대문구,홍제1동
ST-2199,3113. 독립문 앞,0,0,37.57220459,126.95974731,0,서대문구,천연동
ST-2198,3114.충정로역 3번 출구,2,0,37.56046295,126.96552277,2,서대문구,충현동
ST-2200,3115.북아현 치안센터 인근,2,0,37.56145477,126.95574951,2,서대문구,충현동
ST-2201,3116.신촌역 4번출구,0,0,37.55550385,126.93720245,0,서대문구,신촌동
ST-2202,3117.이화여대 인문관 인근,7,8,37.56406784,126.94532776,15,서대문구,신촌동
ST-2204,3119.연희 브라운스톤 아파트 앞,0,0,37.56519699,126.92985535,0,서대문구,연희동
ST-2205,3120.DMC엘가아파트 앞,0,1,37.56983566,126.91809082,1,서대문구,남가좌1동
ST-2206,3121.가좌삼거리,2,3,37.57065201,126.91298676,5,서대문구,남가좌1동
ST-2207,3122.북가좌삼거리2,1,0,37.5742836,126.90646362,1,서대문구,북가좌1동
ST-2208,3123.DMC파크뷰자이1단지 110동 앞,1,4,37.57225418,126.9151001,5,서대문구,남가좌1동
ST-2210,3125.연희파크푸르지오아파트 앞,0,1,37.57564163,126.92782593,1,서대문구,연희동
ST-2211,3126.남가좌동 제2공영주차장,1,0,37.58334351,126.92274475,1,서대문구,남가좌2동
ST-2212,3127.홍은2파출소 옆,8,7,37.58333588,126.93628693,15,서대문구,홍은2동
ST-2213,3128.동신병원 맞은편,1,0,37.5813179,126.93599701,1,서대문구,홍은2동
ST-2214,3129.DMC래미안e편한세상203동옆,6,1,37.57626343,126.91132355,7,서대문구,북가좌1동
ST-2215,3130.가재울사거리,0,0,37.57455063,126.9182663,0,서대문구,남가좌1동
ST-2216,3131.연가교 교차로,0,0,37.57215881,126.92118835,0,서대문구,남가좌1동
ST-2217,3132.홍제교,1,0,37.59186172,126.94421387,1,서대문구,홍제3동
ST-2219,3134.SK리쳄블(서울아리수본부),0,0,37.56131744,126.96658325,0,서대문구,충현동
ST-1972,3201.당산skv1센터,31,0,37.53073502,126.89916992,31,영등포구,당산2동
ST-1973,3202.당산롯데캐슬프레스티지,0,0,37.52869034,126.903862,0,영등포구,영등포동
ST-1974,3203.도림동배드민턴체육관,1,0,37.50611496,126.89859009,1,영등포구,도림동
ST-1975,3204.도림고가도로 밑,2,0,37.51124191,126.89818573,2,영등포구,도림동
ST-1976,3205.문래현대2차,14,3,37.5202179,126.882164,17,영등포구,문래동
ST-1977,3206.문래동 주민센터,5,1,37.51707077,126.899086,6,영등포구,문래동
ST-1978,3207.양남사거리1,11,4,37.5218277,126.88972473,15,영등포구,양평1동
ST-1982,3211.신길 래미안 프레비뉴,1,1,37.50438309,126.90808868,2,영등포구,신길3동
ST-1983,3212.신풍역 6번출구,1,4,37.50025558,126.91215515,5,영등포구,신길6동
ST-1985,3214.영등포 푸르지오 아파트 A,1,0,37.51202393,126.90105438,1,영등포구,영등포본동
ST-1986,3215.강변삼성래미안,1,2,37.52974319,126.90782928,3,영등포구,당산2동
ST-1990,3219.영등포역 1번출구,6,2,37.5148468,126.9077301,8,영등포구,영등포본동
ST-1991,3220.래미안에스티움 앞 (신풍로),0,1,37.50013733,126.91397858,1,영등포구,신길6동
ST-1992,3221.서울특별시 남부교육지원청,8,0,37.51933289,126.89530182,8,영등포구,문래동
ST-2390,3306.서울신우초등학교,0,6,37.46214676,126.93177795,6,관악구,삼성동
ST-2393,3310.영락고등학교,0,2,37.47662735,126.94364166,2,관악구,청룡동
ST-2394,3311.서울대입구역 4번 출구,8,5,37.48122025,126.95157623,13,관악구,청룡동
ST-1798,3401.창신두산아파트,0,0,37.57376099,127.0139389,0,종로구,창신1동
ST-1799,3402.이화공영주차장,1,0,37.57660675,127.00556946,1,종로구,이화동
ST-1801,3404.서울특별시 중부교육지원청,1,0,37.57185364,127.00235748,1,종로구,종로5·6가동
ST-1802,3405.파크팰리스,0,1,37.57455063,126.97055054,1,종로구,사직동
ST-1804,3407.안국동사거리(신),12,2,37.57580566,126.98339081,14,종로구,삼청동
ST-1805,3408.종로타워빌딩,13,0,37.57070541,126.98323822,13,종로구,종로1·2·3·4가동
ST-1807,3410.종로3가역 8번출구,7,0,37.5724678,126.99188995,7,종로구,종로1·2·3·4가동
ST-1808,3411.종묘,5,0,37.57072067,126.99437714,5,종로구,종로1·2·3·4가동
ST-1809,3412.세운상가,9,1,37.5703125,126.99454498,10,종로구,종로1·2·3·4가동
ST-1810,3413.종로플레이스,16,0,37.57320023,126.99796295,16,종로구,종로1·2·3·4가동
ST-1811,3414.종로5가역 4번출구,3,5,37.57117462,127.00222778,8,종로구,종로5·6가동
ST-1812,3415.동대문역6번출구,0,1,37.57146072,127.01078796,1,종로구,창신1동
ST-1813,3416.동묘앞역 6번출구,2,0,37.5715332,127.01561737,2,종로구,창신1동
ST-1814,3417.창신3동주민센터,3,0,37.57772446,127.01525116,3,종로구,숭인1동
ST-1815,3418.창신역2번 출구,0,0,37.57998657,127.01506042,0,종로구,창신3동
ST-1816,3419.국립어린이과학관,1,2,37.58194733,126.99736786,3,종로구,종로1·2·3·4가동
ST-1817,3420. 성균관대입구 사거리 B,5,1,37.58327484,126.99885559,6,종로구,혜화동
ST-1818,3421.혜화역 1번출구,5,1,37.58385468,127.00185394,6,종로구,혜화동
ST-1819,3422.성균관대 정문,2,2,37.58479691,126.99713135,4,종로구,혜화동
ST-1820,3423.현대그룹(본사),5,0,37.57583618,127.00069427,5,종로구,종로5·6가동
ST-1822,3425.광화문 풍림스페이스본 1단지앞,1,0,37.57529068,126.96895599,1,종로구,사직동
ST-1823,3426.독립문역 2번출구 뒤,15,0,37.57501602,126.95755005,15,종로구,무악동
ST-1824,3427.인왕산 아이파크 정문,0,0,37.57666779,126.95584869,0,종로구,무악동
ST-1825,3428.서울미술관,1,0,37.59512711,126.96349335,1,종로구,부암동
ST-1826,3429.HW컨벤션센터 앞,4,0,37.59725952,126.96308899,4,종로구,부암동
ST-1827,3430.구기치안센터 앞,1,1,37.60950089,126.9566803,2,종로구,평창동
ST-1828,3431.로제우스 레포츠센터,0,2,37.60760117,126.95768738,2,종로구,평창동
ST-1829,3432.종로2가 사거리,2,0,37.57001877,126.98880768,2,종로구,종로1·2·3·4가동
ST-983,3500. 군자역2번출구,4,0,37.55758667,127.07969666,4,광진구,중곡2동
ST-984,3501. 광진구청 앞,0,1,37.53950119,127.08300018,1,광진구,자양1동
ST-985,3502. 중곡역 1번출구,6,1,37.56565857,127.08429718,7,광진구,중곡3동
ST-986,3503. 광진유진스웰,1,1,37.55048752,127.10895538,2,광진구,광장동
ST-987,3504. 원일교회,1,0,37.53805161,127.07659912,1,광진구,자양3동
ST-988,3505. 신양초교앞 교차로,0,0,37.5352211,127.06839752,0,광진구,자양3동
ST-1191,3506. 영동대교 북단,10,0,37.53701401,127.06109619,10,광진구,자양4동
ST-1192,3507. 어린이회관,11,0,37.54595184,127.07800293,11,광진구,구의2동
ST-1193,3508. 화양사거리,2,1,37.54822159,127.06787872,3,광진구,화양동
ST-1194,3509. 세종사이버대학교,1,0,37.55341721,127.07319641,1,광진구,군자동
ST-1427,3510. 중곡SK아파트앞,20,0,37.56864929,127.08625031,20,광진구,중곡3동
ST-1195,3511. 응봉역 1번출구,2,3,37.55125046,127.03510284,5,성동구,응봉동
ST-1197,3513. 상왕십리역 1번출구,10,0,37.56460953,127.02919769,10,성동구,왕십리도선동
ST-1198,3514. 왕십리교회옆,0,0,37.56626129,127.0236969,0,중구,황학동
ST-1199,3515. 서울숲 관리사무소,12,25,37.54281616,127.04208374,37,성동구,성수1가1동
ST-1271,3516. 구의아리수정수센터앞,2,0,37.54370499,127.09324646,2,광진구,구의2동
ST-1266,3517. 용마사거리,0,3,37.5625267,127.08227539,3,광진구,중곡2동
ST-1263,3518. 군자역 7번출구뒤,0,0,37.55686188,127.07913971,0,광진구,군자동
ST-1378,3520. 광진경찰서,2,0,37.54251862,127.08408356,2,광진구,구의1동
ST-1379,3521. 현대홈타운 뒷길,0,0,37.54342651,127.09661865,0,광진구,광장동
ST-1429,3523. 건국대학교 과학관(이과대) 앞,39,0,37.54171753,127.08016968,39,광진구,화양동
ST-1599,3525. 금호스포츠센터앞,13,10,37.54608917,127.02507019,23,성동구,금호4가동
ST-1601,3527. 왕십리 자이아파트(101동 앞),0,0,37.56179047,127.02439117,0,중구,신당5동
ST-1602,3528. 광진정보도서관,36,1,37.55059814,127.11051178,37,광진구,광장동
ST-1603,3529. 어린이대공원정문,0,0,37.54978943,127.07592773,0,광진구,능동
ST-1616,3530. 왕십리자이아파트 후문(삼거리),0,0,37.56014633,127.02635956,0,성동구,왕십리2동
ST-1617,3531. 논골사거리(금호도서관 입구),0,0,37.55477905,127.02484131,0,성동구,금호1가동
ST-1618,3532. 왕십리KCC스위첸아파트,0,0,37.56068039,127.02677917,0,성동구,왕십리2동
ST-1660,3533. 건대입구역 사거리(롯데백화점),13,2,37.53913879,127.07061768,15,광진구,자양3동
ST-1661,3534. 건대입구역 5번출구 뒤,1,0,37.5401268,127.06949615,1,광진구,자양4동
ST-1663,3536. 중앙농협(자양동),10,6,37.53181076,127.08074188,16,광진구,자양1동
ST-1664,3537. 아차산 휴먼시아 아파트 옆,0,0,37.54848862,127.09375763,0,광진구,구의2동
ST-1659,3538. 서울숲 IT캐슬,1,0,37.55089188,127.04476166,1,성동구,성수1가2동
ST-1686,3539. 서원마을,27,2,37.56379318,127.13283539,29,강동구,암사3동
ST-1722,3542. 래미안 구의파크 스위트,1,0,37.5450058,127.09003448,1,광진구,구의2동
ST-1760,3543. 세종대학교(학술정보원),6,0,37.55137253,127.07444,6,광진구,군자동
ST-2326,3544.한양대역 3번 출구,20,0,37.55453873,127.04377747,20,성동구,사근동
ST-2327,3545.한양대역 1번출구,4,0,37.55657959,127.04335785,4,성동구,사근동
ST-2329,3547.상왕십리역 6번 출입구,0,0,37.56438065,127.02886963,0,성동구,왕십리2동
ST-2330,3548.뚝섬역 6번출구,2,0,37.54695892,127.04766846,2,성동구,성수1가2동
ST-2331,3549.건영아파트 앞,1,0,37.55514145,127.07110596,1,성동구,송정동
ST-2332,3550.금호나들목,37,9,37.54404068,127.02320099,46,성동구,금호4가동
ST-2333,3551.성동도로사업소,21,0,37.55979919,127.05632782,21,성동구,용답동
ST-2334,3552.서울숲 공영주차장앞,3,3,37.54195786,127.04277039,6,성동구,성수1가1동
ST-2335,3553.마장역3번출구,0,1,37.565979,127.04311371,1,성동구,마장동
ST-2337,3555.양지사거리(센트라스APT 115동앞),0,4,37.56681824,127.02915192,4,성동구,왕십리도선동
